This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 6/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
605.13,+6.08,"22,543,682",591.825,610.00,582.88

11 JUN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0022,-1.10,7.80,244 / 248,-.25,1.45,-.0021,,
,,.0011,-2.75,6.05,248 / 250,-.55,1.15,-.0011,,
,,.0011,-2.70,6.10,250 / 252,-.50,1.20,-.0012,,
,,.0023,-1.15,7.70,252 / 256,-.25,1.50,-.0022,,
,,.0023,-1.10,7.70,256 / 260,-.20,1.55,-.0023,,
,,.0023,-1.10,7.70,260 / 264,-.20,1.55,-.0023,,
,,.0024,-1.15,7.65,264 / 268,-.20,1.65,-.0024,,
,,.0024,-1.15,7.65,268 / 272,-.25,1.65,-.0024,,
,,.0025,-1.20,7.65,272 / 276,-.20,1.75,-.0025,,
,,.0025,-1.20,7.65,276 / 280,-.25,1.75,-.0025,,
,,.0026,-1.25,7.55,280 / 284,-.25,1.80,-.0026,,
,,.0026,-1.25,7.60,284 / 288,-.25,1.85,-.0026,,
,,.0027,-1.30,7.60,288 / 292,-.20,1.90,-.0027,,
,,.0026,-1.30,7.70,292 / 296,-.25,1.90,-.0027,,
,,.0028,-1.45,7.65,296 / 300,-.25,2.00,-.0028,,
,,.0028,-1.45,7.65,300 / 304,-.25,2.05,-.0028,,
,,.0028,-1.50,7.60,304 / 308,-.25,2.05,-.0028,,
,,.0029,-1.50,7.60,308 / 312,-.25,2.10,-.0029,,
,,.0030,-1.55,7.45,312 / 316,-.25,2.15,-.0029,,
,,.0029,-1.45,7.50,316 / 320,-.25,2.20,-.0030,,
,,.0030,-1.50,7.45,320 / 324,-.30,2.25,-.0030,,
,,.0031,-1.50,7.35,324 / 328,-.30,2.30,-.0030,,
,,.0032,-1.45,7.10,328 / 332,-.25,2.35,-.0031,,
,,.0030,-1.10,7.15,332 / 336,-.30,2.35,-.0031,,
,,.0032,-1.35,6.95,336 / 340,-.25,2.45,-.0032,,
,,.0031,-1.30,7.10,340 / 344,-.30,2.45,-.0032,,
,,.0031,-1.35,7.25,344 / 348,-.30,2.55,-.0033,,
,,.0033,-1.60,7.20,348 / 352,-.30,2.55,-.0033,,
,,.0031,-1.40,7.30,352 / 356,-.25,2.60,-.0033,,
,,.0033,-1.70,7.20,356 / 360,-.30,2.60,-.0033,,
,,.0033,-1.80,7.40,360 / 364,-.25,2.70,-.0034,,
,,.0034,-1.50,6.95,364 / 368,-.30,2.75,-.0034,,
,,.0032,-.85,6.75,368 / 372,-.30,2.75,-.0034,,
,,.0036,-1.70,6.65,372 / 376,-.25,2.80,-.0035,,
,,.0036,-1.90,6.90,376 / 380,-.30,2.85,-.0035,,
,,.0034,-1.55,7.15,380 / 384,-.30,2.90,-.0035,,
,,.0037,-1.85,6.70,384 / 388,-.30,3.00,-.0036,,
,,.0034,-1.45,7.20,388 / 392,-.35,3.05,-.0036,,
,,.0037,-2.00,6.80,392 / 396,-.35,3.10,-.0036,,
,,.0033,-.70,6.80,396 / 400,-.35,3.15,-.0037,,
,,.0092,2.15,10.00,400 / 410,1.80,5.35,-.0092,,
,,.0094,1.65,9.90,410 / 420,1.90,5.55,-.0094,,
,,.0092,2.35,10.25,420 / 430,1.95,5.75,-.0095,,
,,.0094,1.75,10.50,430 / 440,2.00,5.95,-.0096,,
,,.0096,1.30,10.00,440 / 450,2.10,6.15,-.0097,,
,,.0096,1.50,9.80,450 / 460,2.20,6.35,-.0098,,
,,.0097,1.40,8.85,460 / 470,2.25,6.45,-.0099,,
,,.0097,2.15,9.60,470 / 480,2.35,6.65,-.0100,,
,,.0098,1.15,8.55,480 / 490,2.40,6.90,-.0100,,
,,.0098,1.90,8.30,490 / 500,2.50,7.05,-.0101,,
,,.0098,1.90,8.15,500 / 510,2.55,7.20,-.0101,,
,,.0100,1.85,9.40,510 / 520,2.60,7.40,-.0101,,
,,.0096,.35,7.70,520 / 530,2.70,7.55,-.0102,,
,,.0099,1.80,8.10,530 / 540,2.75,7.75,-.0102,,
,,.0098,1.20,7.95,540 / 550,2.80,7.90,-.0102,,
,,.0098,1.10,7.75,550 / 560,2.90,8.05,-.0102,,
,,.0098,1.05,7.70,560 / 570,3.00,8.25,-.0101,,
,,.0098,.90,7.60,570 / 580,3.05,8.35,-.0101,,
,,.0097,.75,7.45,580 / 590,3.10,8.45,-.0101,,
,,.0097,.70,7.35,590 / 600,3.25,8.60,-.0100,,
,,.0096,.60,7.25,600 / 610,3.35,8.70,-.0100,,
,,.0096,.50,7.15,610 / 620,3.40,8.85,-.0099,,
,,.0095,.40,7.00,620 / 630,3.45,9.00,-.0099,,
,,.0094,.35,6.90,630 / 640,3.50,9.10,-.0098,,
,,.0093,.25,6.80,640 / 650,3.60,9.25,-.0097,,
,,.0093,.15,6.70,650 / 660,3.65,9.40,-.0096,,
,,.0092,.10,6.60,660 / 670,3.70,9.50,-.0095,,
,,.0091,.05,6.50,670 / 680,3.75,9.60,-.0095,,
,,.0089,-.10,6.35,680 / 690,3.80,9.75,-.0094,,
,,.0084,-.10,5.50,690 / 700,3.90,9.85,-.0093,,
,,.0094,.65,6.15,700 / 710,3.95,9.95,-.0092,,
,,.0087,-.25,6.05,710 / 720,3.95,10.10,-.0091,,
,,.0086,-.30,6.00,720 / 730,4.00,10.20,-.0090,,
,,.0085,-.35,5.90,730 / 740,4.05,10.30,-.0089,,
,,.0084,-.40,5.80,740 / 750,4.10,10.40,-.0088,,
,,.0083,-.45,5.70,750 / 760,4.20,10.55,-.0086,,
,,.0082,-.50,5.60,760 / 770,4.20,10.65,-.0085,,
,,.0080,-.55,5.50,770 / 780,4.20,10.65,-.0085,,
,,.0079,-.60,5.40,780 / 790,4.30,10.75,-.0083,,
,,.0078,-.60,5.30,790 / 800,4.35,10.60,-.0085,,
,,.0077,-.65,5.25,800 / 810,4.70,10.90,-.0078,,
,,.0076,-.75,5.20,810 / 820,4.50,10.95,-.0080,,
,,.0075,-.75,5.10,820 / 830,4.55,11.05,-.0079,,
,,.0073,-.85,5.00,830 / 840,4.60,11.10,-.0077,,
,,.0072,-.90,4.95,840 / 850,4.65,11.15,-.0076,,
,,.0071,-.90,4.90,850 / 860,4.70,11.30,-.0074,,
,,.0070,-.95,4.80,860 / 870,4.70,11.35,-.0074,,
,,.0068,-.95,4.65,870 / 880,4.75,11.40,-.0072,,
,,.0068,-.90,4.65,880 / 890,4.80,11.50,-.0071,,
,,.0066,-1.00,4.50,890 / 900,4.80,11.45,-.0072,,
,,.0066,-.95,4.45,900 / 910,4.95,11.65,-.0067,,
,,.0065,-1.00,4.40,910 / 920,4.85,11.65,-.0069,,
,,.0063,-1.05,4.30,920 / 930,4.90,11.70,-.0067,,
,,.0123,.50,5.80,930 / 950,13.40,20.20,-.0129,,
,,.0147,1.05,6.35,950 / 975,17.80,24.65,-.0156,,
,,.0131,.85,5.35,975 / 1000,18.00,24.90,-.0150,,
,,.0144,1.40,5.75,1000 / 1025,18.60,25.85,-.0127,,
,,.0127,.50,5.45,1025 / 1050,17.75,25.25,-.0149,,
,,.0122,.40,5.25,1050 / 1075,18.40,26.30,-.0122,,
,,.0116,.25,5.00,1075 / 1100,18.10,26.40,-.0126,,
,,.0111,.15,4.80,1100 / 1125,18.40,26.80,-.0114,,
,,.0105,.10,4.50,1125 / 1150,18.30,26.35,-.0124,,
,,.0099,0,4.25,1150 / 1175,19.05,27.20,-.0095,,
,,.0094,-.10,4.10,1175 / 1200,18.55,27.20,-.0104,,
,,.0091,-.10,3.95,1200 / 1225,18.80,27.40,-.0096,,
,,.0086,-.15,3.70,1225 / 1250,18.80,27.45,-.0095,,
,,.0081,-.25,3.55,1250 / 1275,19.00,27.55,-.0088,,
,,.0078,-.35,3.55,1275 / 1300,19.10,27.65,-.0085,,
,,.0074,-.45,3.35,1300 / 1325,19.20,27.80,-.0080,,
,,.0070,-.45,3.25,1325 / 1350,19.30,27.90,-.0076,,
,,.0067,-.50,3.10,1350 / 1375,19.35,27.95,-.0074,,
,,.0064,-.50,2.95,1375 / 1400,19.40,28.15,-.0068,,
,,.0060,-.55,2.85,1400 / 1425,19.40,28.30,-.0065,,
,,.0058,-.60,2.80,1425 / 1450,19.40,28.25,-.0066,,
,,.0056,-.65,2.75,1450 / 1475,19.55,28.45,-.0058,,
,,.0053,-.70,2.65,1475 / 1500,19.50,28.35,-.0061,,
,,.0050,-.70,2.55,1500 / 1525,19.70,27.55,-.0077,,
,,.0048,-.70,2.45,1525 / 1550,20.60,27.60,-.0054,,
,,.0046,-.70,2.35,1550 / 1575,20.65,27.65,-.0051,,
,,.0043,-.70,2.25,1575 / 1600,20.75,27.70,-.0048,,
,,.0041,-.70,2.20,1600 / 1625,20.75,27.70,-.0048,,
,,.0040,-.75,2.15,1625 / 1650,20.80,27.80,-.0043,,
,,.0038,-.75,2.10,1650 / 1675,20.85,27.80,-.0043,,
,,.0036,-.75,2.00,1675 / 1700,20.90,28.75,-.0016,,
,,.0035,-.75,1.95,1700 / 1725,20.00,29.00,-.0032,,

20 JAN 23  (592)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0003,.65,9.15,5 / 10,.02,.12,-.0002,,
,,.0003,.65,9.15,10 / 15,-.04,.16,-.0002,,
,,.0001,.70,9.45,15 / 20,-.07,.17,-.0002,,
,,.0002,.45,9.45,20 / 25,-.06,.16,-.0002,,
,,.0006,.40,9.15,25 / 30,-.02,.15,-.0002,,
,,.0004,.65,9.15,30 / 35,.04,.12,-.0003,,
,,.0004,.65,9.15,35 / 40,.03,.10,-.0003,,
,,.0005,.60,9.10,40 / 45,0,.15,-.0003,,
,,.0006,.55,9.05,45 / 50,.02,.22,-.0004,,
,,.0003,.60,9.35,50 / 55,-.23,.24,-.0001,,
,,.0010,.30,9.00,55 / 60,.02,.53,-.0009,,
,,.0029,14.80,23.50,60 / 80,.60,.94,-.0027,,
,,.0038,14.25,23.45,80 / 100,.84,1.24,-.0036,,
,,.0047,13.85,23.25,100 / 120,.89,1.49,-.0042,,
,,.0056,13.55,22.95,120 / 140,1.05,2.00,-.0053,,
,,.0032,4.30,13.70,140 / 150,.35,1.45,-.0030,,
,,.0034,4.20,13.60,150 / 160,.45,1.60,-.0034,,
,,.0076,12.80,22.25,160 / 180,1.60,2.80,-.0073,,
,,.0086,12.40,21.85,180 / 200,2.05,3.45,-.0086,,
,,.0047,3.65,13.10,200 / 210,.70,2.30,-.0046,,
,,.0049,3.55,13.05,210 / 220,.75,2.45,-.0049,,
,,.0055,3.45,12.45,220 / 230,.80,2.65,-.0052,,
,,.0054,3.80,12.30,230 / 240,.90,2.75,-.0054,,
,,.0053,3.70,12.70,240 / 250,1.00,2.95,-.0057,,
,,.0059,3.05,12.55,250 / 260,1.00,3.15,-.0059,,
,,.0061,2.95,12.45,260 / 270,1.10,3.30,-.0062,,
,,.0064,2.80,12.30,270 / 280,1.20,3.45,-.0064,,
,,.0065,2.70,12.20,280 / 290,1.25,3.65,-.0066,,
,,.0069,2.60,11.65,290 / 300,1.30,3.90,-.0068,,
,,.0069,2.90,11.45,300 / 310,1.35,4.05,-.0070,,
,,.0071,2.80,11.35,310 / 320,1.45,4.25,-.0072,,
,,.0036,-.80,7.80,320 / 325,0,2.90,-.0037,,
,,.0037,-.85,7.70,325 / 330,0,3.00,-.0037,,
,,.0037,-.85,7.70,330 / 335,0,3.05,-.0038,,
,,.0037,-.90,7.70,335 / 340,.05,3.10,-.0038,,
,,.0038,-.95,7.65,340 / 345,0,3.10,-.0038,,
,,.0038,-.95,7.60,345 / 350,.10,3.20,-.0039,,
,,.0038,-.95,7.60,350 / 355,.05,3.25,-.0039,,
,,.0039,-1.05,7.55,355 / 360,.05,3.35,-.0040,,
,,.0038,-.65,7.55,360 / 365,.05,3.40,-.0040,,
,,.0040,-1.10,7.10,365 / 370,.05,3.40,-.0040,,
,,.0040,-1.15,7.45,370 / 375,.10,3.50,-.0041,,
,,.0040,-1.15,7.45,375 / 380,.05,3.60,-.0041,,
,,.0040,-1.20,7.40,380 / 385,.05,3.65,-.0041,,
,,.0041,-1.25,7.40,385 / 390,.05,3.70,-.0042,,
,,.0041,-1.30,7.35,390 / 395,.05,3.75,-.0042,,
,,.0041,-1.25,7.35,395 / 400,.45,3.80,-.0043,,
,,.0041,-1.35,7.25,400 / 405,.10,3.45,-.0042,,
,,.0041,-1.35,7.25,405 / 410,.15,3.95,-.0043,,
,,.0084,1.50,10.10,410 / 420,2.10,6.00,-.0086,,
,,.0084,1.40,10.00,420 / 430,2.25,6.25,-.0087,,
,,.0085,1.25,9.80,430 / 440,2.30,6.40,-.0088,,
,,.0086,1.20,9.70,440 / 450,2.40,6.55,-.0088,,
,,.0086,1.05,9.55,450 / 460,2.45,6.75,-.0089,,
,,.0086,.95,9.45,460 / 470,2.50,6.95,-.0089,,
,,.0087,.85,9.30,470 / 480,2.55,7.10,-.0090,,
,,.0087,.75,9.15,480 / 490,2.65,7.30,-.0090,,
,,.0087,.65,9.00,490 / 500,2.70,7.45,-.0090,,
,,.0087,.55,8.95,500 / 510,2.75,7.60,-.0090,,
,,.0087,.35,8.80,510 / 520,2.80,7.75,-.0090,,
,,.0087,.35,8.75,520 / 530,2.85,7.90,-.0090,,
,,.0171,4.55,12.25,530 / 550,8.55,13.70,-.0180,,
,,.0425,16.60,23.55,550 / 600,26.80,32.25,-.0444,,
,,.0084,.30,7.15,600 / 610,3.35,9.05,-.0087,,
,,.0083,.30,7.05,610 / 620,3.40,9.15,-.0087,,
,,.0082,.15,6.90,620 / 630,3.45,9.20,-.0087,,
,,.0082,.05,6.85,630 / 640,3.60,9.35,-.0086,,
,,.0084,0,7.35,640 / 650,3.65,9.55,-.0084,,
,,.0077,-.65,6.70,650 / 660,3.60,9.60,-.0085,,
,,.0080,-.15,6.60,660 / 670,3.70,9.75,-.0083,,
,,.0072,-.20,5.25,670 / 680,3.75,9.80,-.0083,,
,,.0085,1.00,6.40,680 / 690,3.80,9.90,-.0082,,
,,.0077,-.30,6.25,690 / 700,3.85,10.05,-.0081,,
,,.0076,-.35,6.15,700 / 710,3.90,10.15,-.0080,,
,,.0076,-.35,6.10,710 / 720,3.95,10.20,-.0080,,
,,.0075,-.45,6.05,720 / 730,4.00,10.20,-.0080,,
,,.0147,2.10,8.65,730 / 750,11.35,17.60,-.0156,,
,,.0144,1.90,8.35,750 / 770,11.60,17.95,-.0151,,
,,.0208,4.00,10.35,770 / 800,19.35,25.85,-.0221,,
,,.0188,3.60,8.50,800 / 830,19.80,26.40,-.0213,,
,,.0142,2.50,7.35,830 / 850,12.40,18.95,-.0137,,
,,.0126,.95,7.10,850 / 870,12.55,19.15,-.0134,,
,,.0169,2.65,7.45,870 / 900,20.75,27.50,-.0195,,
,,.0131,1.85,6.70,900 / 920,12.90,19.70,-.0125,,
,,.0114,.35,6.50,920 / 940,13.05,19.90,-.0122,,
,,.0055,-1.35,4.60,940 / 950,4.85,11.75,-.0060,,
,,.0055,-1.30,4.55,950 / 960,4.85,11.85,-.0058,,
,,.0081,-.60,5.30,960 / 975,9.05,16.10,-.0087,,
,,.0030,-2.20,4.00,975 / 980,.70,7.65,-.0029,,
,,.0106,.20,5.90,980 / 1000,13.45,20.50,-.0111,,
,,.0120,.65,5.95,1000 / 1025,17.75,24.80,-.0136,,
,,.0119,.50,6.15,1025 / 1050,18.10,25.10,-.0129,,
,,.0116,.40,5.90,1050 / 1075,18.20,25.35,-.0124,,
,,.0111,.30,5.65,1075 / 1100,18.30,25.55,-.0120,,
,,.0107,.15,5.50,1100 / 1125,18.40,26.40,-.0107,,
,,.0101,0,5.25,1125 / 1150,17.90,26.60,-.0111,,
,,.0099,0,5.10,1150 / 1175,18.05,26.75,-.0107,,
,,.0093,-.20,4.90,1175 / 1200,18.15,26.90,-.0103,,
,,.0090,-.20,4.70,1200 / 1225,18.30,27.10,-.0098,,
,,.0087,-.25,4.50,1225 / 1250,18.40,27.20,-.0095,,
,,.0084,-.35,4.45,1250 / 1275,18.50,27.30,-.0092,,
,,.0081,-.45,4.35,1275 / 1300,18.60,27.55,-.0086,,
,,.0077,-.55,4.20,1300 / 1325,18.55,27.65,-.0085,,
,,.0073,-.60,4.00,1325 / 1350,18.60,27.80,-.0082,,
,,.0073,-.55,3.95,1350 / 1375,18.65,27.95,-.0078,,
,,.0068,-.70,3.80,1375 / 1400,18.70,28.00,-.0077,,
,,.0066,-.70,3.70,1400 / 1425,18.80,28.15,-.0071,,
,,.0061,-.75,3.50,1425 / 1450,18.85,28.20,-.0070,,
,,.0062,-.70,3.50,1450 / 1475,18.95,28.30,-.0066,,
,,.0058,-.80,3.35,1475 / 1500,18.95,28.35,-.0066,,
,,.0054,-.80,3.20,1500 / 1525,19.05,28.45,-.0062,,
,,.0054,-.80,3.15,1525 / 1550,19.10,28.50,-.0060,,
,,.0052,-.85,3.10,1550 / 1575,19.10,28.50,-.0060,,
,,.0049,-.90,3.00,1575 / 1600,19.20,28.65,-.0055,,
,,.0047,-.90,2.90,1600 / 1625,19.20,28.75,-.0053,,
,,.0046,-.90,2.85,1625 / 1650,19.20,28.80,-.0052,,
,,.0044,-.95,2.80,1650 / 1675,19.25,28.85,-.0049,,
,,.0043,-.95,2.75,1675 / 1700,19.30,28.90,-.0048,,
,,.0039,-1.00,2.60,1700 / 1725,19.35,28.70,-.0051,,

17 MAR 23  (648)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0096,27.00,67.00,50 / 100,1.70,6.80,-.0113,,
,,.0150,25.00,65.00,100 / 150,-4.50,8.85,-.0099,,
,,.0210,22.50,62.50,150 / 200,1.60,11.40,-.0198,,
,,.0273,22.10,56.30,200 / 250,7.40,10.65,-.0258,,
,,.0310,24.50,50.35,250 / 300,11.60,14.85,-.0327,,
,,.0349,23.55,47.25,300 / 350,13.70,20.40,-.0371,,
,,.0401,14.35,38.50,350 / 400,13.80,21.35,-.0389,,
,,.0401,14.35,43.50,400 / 450,18.50,27.25,-.0417,,
,,.0410,7.55,41.50,450 / 500,17.55,29.45,-.0429,,
,,.0422,11.80,36.50,500 / 550,20.75,32.90,-.0433,,
,,.0385,8.80,25.10,550 / 600,20.65,38.45,-.0427,,
,,.0403,11.80,26.10,600 / 650,20.85,42.90,-.0415,,
,,.0387,8.75,24.45,650 / 700,24.95,44.90,-.0386,,
,,.0333,2.60,21.60,700 / 750,22.50,46.45,-.0396,,
,,.0322,3.20,19.90,750 / 800,22.55,51.25,-.0367,,
,,.0349,3.50,22.60,800 / 850,24.80,52.20,-.0344,,
,,.0309,1.10,19.80,850 / 900,26.35,56.00,-.0294,,
,,.0258,1.70,13.90,900 / 950,24.95,56.95,-.0297,,
,,.0227,.50,12.45,950 / 1000,26.00,57.85,-.0278,,
,,.0252,1.35,14.00,1000 / 1050,27.15,59.05,-.0249,,
,,.0190,-2.00,12.20,1050 / 1100,27.45,59.55,-.0240,,
,,.0234,-.25,14.00,1100 / 1150,27.95,60.30,-.0224,,
,,.0184,-.95,10.75,1150 / 1200,28.20,62.50,-.0189,,
,,.0172,-1.45,10.45,1200 / 1250,27.00,61.10,-.0229,,
,,.0174,-1.80,10.95,1250 / 1300,29.40,63.50,-.0156,,
,,.0063,-4.85,7.80,1300 / 1325,5.00,41.00,-.0085,,
,,.0075,-4.05,7.85,1325 / 1350,5.00,41.00,-.0085,,
,,.0066,-4.35,7.55,1350 / 1375,5.50,41.50,-.0068,,
,,.0065,-4.20,7.35,1375 / 1400,5.50,41.00,-.0077,,
,,.0072,-4.10,7.70,1400 / 1425,5.50,41.00,-.0077,,
,,.0063,-4.60,7.60,1425 / 1450,5.50,41.50,-.0068,,
,,.0056,-4.70,7.30,1450 / 1475,5.50,42.00,-.0058,,
,,.0052,-4.55,6.90,1475 / 1500,5.00,42.00,-.0068,,
,,.0072,-4.25,7.85,1500 / 1525,5.00,41.50,-.0078,,
,,.0048,-5.35,7.50,1525 / 1550,5.50,41.50,-.0069,,
,,.0050,-5.10,7.35,1550 / 1575,6.00,42.00,-.0050,,
,,.0030,-5.05,6.15,1575 / 1600,6.00,42.00,-.0050,,
,,.0069,-4.00,7.45,1600 / 1625,5.50,41.50,-.0070,,
,,.0029,-5.40,6.45,1625 / 1650,6.00,42.50,-.0040,,
,,.0027,-4.45,5.45,1650 / 1675,6.60,42.00,-.0037,,
,,.0043,-3.55,5.50,1675 / 1700,6.00,40.90,-.0072,,
,,.0025,-3.70,4.60,1700 / 1725,6.00,42.00,-.0049,,

16 JUN 23  (739)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0105,26.50,66.00,50 / 100,2.54,3.54,-.0092,,
,,.0161,24.00,64.00,100 / 150,.20,6.90,-.0123,,
,,.0215,21.50,61.50,150 / 200,5.65,13.00,-.0236,,
,,.0271,18.50,58.00,200 / 250,7.35,11.55,-.0255,,
,,.0310,20.95,50.50,250 / 300,12.90,18.15,-.0332,,
,,.0346,20.15,44.40,300 / 350,14.50,18.55,-.0350,,
,,.0371,13.30,38.15,350 / 400,16.05,22.00,-.0378,,
,,.0384,20.45,44.35,400 / 450,18.20,27.90,-.0398,,
,,.0390,10.15,36.75,450 / 500,21.50,33.15,-.0398,,
,,.0367,9.05,26.70,500 / 550,21.05,34.75,-.0400,,
,,.0377,14.70,24.60,550 / 600,24.25,37.40,-.0389,,
,,.0355,10.35,22.60,600 / 650,26.20,38.55,-.0381,,
,,.0339,9.35,20.00,650 / 700,26.45,41.80,-.0368,,
,,.0339,10.00,19.00,700 / 750,29.20,45.00,-.0333,,
,,.0300,3.35,19.55,750 / 800,26.10,47.75,-.0337,,
,,.0270,-.45,19.65,800 / 850,21.85,53.30,-.0332,,
,,.0259,.85,17.35,850 / 900,27.25,54.00,-.0281,,
,,.0322,3.65,21.15,900 / 950,26.90,53.30,-.0293,,
,,.0184,-1.75,11.90,950 / 1000,25.10,58.30,-.0262,,
,,.0233,2.25,13.15,1000 / 1050,25.55,58.90,-.0253,,
,,.0210,-.65,13.85,1050 / 1100,26.30,61.65,-.0212,,
,,.0189,-1.35,12.75,1100 / 1150,25.00,62.75,-.0213,,
,,.0185,-1.15,12.25,1150 / 1200,25.10,61.15,-.0235,,
,,.0179,-1.05,11.60,1200 / 1250,27.85,61.75,-.0192,,
,,.0154,-1.95,10.55,1250 / 1300,28.65,64.50,-.0142,,
,,.0153,-1.95,10.50,1300 / 1350,26.50,64.50,-.0172,,
,,.0151,-1.50,9.90,1350 / 1400,26.50,61.95,-.0214,,
